product_name,price,description,image_url,lost_description,image_path,category,searchable_text
MSI GP62M 7RDX...,$1149,"MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my msi gp62m 7rdx... near the parking area.,images/product_82_0.jpg,electronics,"MSI GP62M 7RDX... MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home I dropped my msi gp62m 7rdx... near the parking area. electronics"
Asus VivoBook...,$410.66,"Asus VivoBook 15 X540NA-GQ026T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my asus vivobook... somewhere in the library.,images/product_45_0.jpg,electronics,"Asus VivoBook... Asus VivoBook 15 X540NA-GQ026T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd I misplaced my asus vivobook... somewhere in the library. electronics"
Dell Vostro 15,$488.78,"Dell Vostro 15 (3568) Black, 15.6"" FHD, Core i5-7200U, 4GB, 128GB SSD, Radeon R5 M420 2GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell vostro 15 somewhere in the library.,images/product_15_0.jpg,electronics,"Dell Vostro 15 Dell Vostro 15 (3568) Black, 15.6"" FHD, Core i5-7200U, 4GB, 128GB SSD, Radeon R5 M420 2GB, Linux I misplaced my dell vostro 15 somewhere in the library. electronics"
Acer Aspire ES...,$436.29,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 500GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my acer aspire es... somewhere in the library.,images/product_48_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 500GB, Windows 10 Home I misplaced my acer aspire es... somewhere in the library. electronics"
Dell Inspiron...,$679,"Dell Inspiron 15 (5567) Fog Gray, 15.6"" FHD, Core i5-7200U, 8GB, 1TB, Radeon R7 M445 4GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my dell inspiron... near the parking area.,images/product_18_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (5567) Fog Gray, 15.6"" FHD, Core i5-7200U, 8GB, 1TB, Radeon R7 M445 4GB, Linux I dropped my dell inspiron... near the parking area. electronics"
Ubuntu Edge,$499.99,Sapphire glass,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my ubuntu edge near the parking area.,images/product_143_0.jpg,electronics,Ubuntu Edge Sapphire glass I dropped my ubuntu edge near the parking area. electronics
MeMo PAD FHD 1...,$320.99,"White, 10.1"" IPS, 1.6GHz, 2GB, 16GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a memo pad fhd 1... near the hostel area.,images/product_132_0.jpg,electronics,"MeMo PAD FHD 1... White, 10.1"" IPS, 1.6GHz, 2GB, 16GB, Android 4.2 Someone might have seen a memo pad fhd 1... near the hostel area. electronics"
Aspire E1-510,$306.99,"15.6"", Pentium N3520 2.16GHz, 4GB, 500GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A aspire e1-510 was reported missing near the main gate.,images/product_1_0.jpg,electronics,"Aspire E1-510 15.6"", Pentium N3520 2.16GHz, 4GB, 500GB, Linux A aspire e1-510 was reported missing near the main gate. electronics"
Dell Latitude...,$1271.06,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell latitude... while commuting this morning.,images/product_101_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro I lost my dell latitude... while commuting this morning. electronics"
MSI GL62M 7REX...,$1199,"MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my msi gl62m 7rex... while commuting this morning.,images/product_91_0.jpg,electronics,"MSI GL62M 7REX... MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home I lost my msi gl62m 7rex... while commuting this morning. electronics"
ThinkPad X230,$1244.99,"12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my thinkpad x230 while commuting this morning.,images/product_10_0.jpg,electronics,"ThinkPad X230 12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit I lost my thinkpad x230 while commuting this morning. electronics"
HP 350 G1,$577.99,"15.6"", Core i5-4200U, 4GB, 750GB, Radeon HD8670M 2GB, Windows",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my hp 350 g1 somewhere in the library.,images/product_13_0.jpg,electronics,"HP 350 G1 15.6"", Core i5-4200U, 4GB, 750GB, Radeon HD8670M 2GB, Windows I misplaced my hp 350 g1 somewhere in the library. electronics"
Asus ROG STRIX...,$899,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my asus rog strix... somewhere in the library.,images/product_22_0.jpg,electronics,"Asus ROG STRIX... Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS + Windows 10 Home I misplaced my asus rog strix... somewhere in the library. electronics"
Asus VivoBook...,$399.99,"Asus VivoBook E502NA-GO022T Dark Blue, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus vivobook... went missing near the campus cafeteria.,images/product_40_0.jpg,electronics,"Asus VivoBook... Asus VivoBook E502NA-GO022T Dark Blue, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd My asus vivobook... went missing near the campus cafeteria. electronics"
Aspire E1-572G,$581.99,"15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my aspire e1-572g while commuting this morning.,images/product_5_0.jpg,electronics,"Aspire E1-572G 15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1 I lost my aspire e1-572g while commuting this morning. electronics"
Asus ROG Strix...,$1769,"Asus ROG Strix GL702ZC-GC209T, 17.3"" FHD IPS, Ryzen 7 1700, 16GB, 256GB SSD + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_27_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix GL702ZC-GC209T, 17.3"" FHD IPS, Ryzen 7 1700, 16GB, 256GB SSD + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home My asus rog strix... went missing near the campus cafeteria. electronics"
Galaxy Tab,$251.99,"16GB, White",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My galaxy tab went missing near the campus cafeteria.,images/product_123_0.jpg,electronics,"Galaxy Tab 16GB, White My galaxy tab went missing near the campus cafeteria. electronics"
Nokia 123,$24.99,7 day battery,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my nokia 123 in the lecture hall.,images/product_138_0.jpg,electronics,Nokia 123 7 day battery I think I left my nokia 123 in the lecture hall. electronics
Lenovo ThinkPa...,$1349.23,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my lenovo thinkpa... in the lecture hall.,images/product_112_0.jpg,electronics,"Lenovo ThinkPa... Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro I think I left my lenovo thinkpa... in the lecture hall. electronics"
Dell Inspiron...,$1144.2,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB, GeForce GTX 1050 Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a dell inspiron... near the hostel area.,images/product_80_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB, GeForce GTX 1050 Ti 4GB, Linux + Windows 10 Home Someone might have seen a dell inspiron... near the hostel area. electronics"
Nokia 123,$24.99,7 day battery,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my nokia 123 in the lecture hall.,images/product_138_0.jpg,electronics,Nokia 123 7 day battery I think I left my nokia 123 in the lecture hall. electronics
Lenovo IdeaPad...,$1212.16,"Lenovo IdeaPad Miix 510 Platinum Silver, 12.2"" IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my lenovo ideapad... somewhere in the library.,images/product_94_0.jpg,electronics,"Lenovo IdeaPad... Lenovo IdeaPad Miix 510 Platinum Silver, 12.2"" IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro I misplaced my lenovo ideapad... somewhere in the library. electronics"
Acer Aspire ES...,$454.62,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my acer aspire es... somewhere in the library.,images/product_50_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux I misplaced my acer aspire es... somewhere in the library. electronics"
MSI GP62M 7RDX...,$1149,"MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my msi gp62m 7rdx... near the parking area.,images/product_82_0.jpg,electronics,"MSI GP62M 7RDX... MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home I dropped my msi gp62m 7rdx... near the parking area. electronics"
Lenovo V110-15...,$409.63,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 8GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A lenovo v110-15... was reported missing near the main gate.,images/product_43_0.jpg,electronics,"Lenovo V110-15... Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 8GB, 128GB SSD, Windows 10 Home A lenovo v110-15... was reported missing near the main gate. electronics"
Aspire E1-572G,$581.99,"15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my aspire e1-572g while commuting this morning.,images/product_5_0.jpg,electronics,"Aspire E1-572G 15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1 I lost my aspire e1-572g while commuting this morning. electronics"
Dell Latitude...,$1144.4,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell latitude... in the lecture hall.,images/product_81_0.jpg,electronics,"Dell Latitude... Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro I think I left my dell latitude... in the lecture hall. electronics"
Lenovo V110-15...,$454.73,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my lenovo v110-15... near the parking area.,images/product_51_0.jpg,electronics,"Lenovo V110-15... Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro I dropped my lenovo v110-15... near the parking area. electronics"
Inspiron 15,$745.99,"Moon Silver, 15.6"", Core i7-4510U, 8GB, 1TB, Radeon HD R7 M265 2GB,",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my inspiron 15 while commuting this morning.,images/product_8_0.jpg,electronics,"Inspiron 15 Moon Silver, 15.6"", Core i7-4510U, 8GB, 1TB, Radeon HD R7 M265 2GB, I lost my inspiron 15 while commuting this morning. electronics"
Hewlett Packar...,$1273.11,"Hewlett Packard Spectre 13-v106na Dark Ash Silver, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my hewlett packar... near the bus stop yesterday evening.,images/product_102_0.jpg,electronics,"Hewlett Packar... Hewlett Packard Spectre 13-v106na Dark Ash Silver, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home I lost my hewlett packar... near the bus stop yesterday evening. electronics"
Lenovo Legion...,$1399,"Lenovo Legion Y720, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 2TB HDD, GeForce GTX 1060 6GB, DOS, RGB backlit keyboard",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo legion... while commuting this morning.,images/product_25_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y720, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 2TB HDD, GeForce GTX 1060 6GB, DOS, RGB backlit keyboard I lost my lenovo legion... while commuting this morning. electronics"
Dell Latitude...,$1110.14,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A dell latitude... was reported missing near the main gate.,images/product_69_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Linux + Windows 10 Home A dell latitude... was reported missing near the main gate. electronics"
Asus ROG STRIX...,$799,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my asus rog strix... while commuting this morning.,images/product_20_0.jpg,electronics,"Asus ROG STRIX... Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS I lost my asus rog strix... while commuting this morning. electronics"
Dell Latitude...,$1133.82,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell latitude... in the lecture hall.,images/product_75_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Windows 10 Pro I think I left my dell latitude... in the lecture hall. electronics"
Apple MacBook...,$1260.13,"Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A apple macbook... was reported missing near the main gate.,images/product_100_0.jpg,electronics,"Apple MacBook... Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG A apple macbook... was reported missing near the main gate. electronics"
Memo Pad HD 7,$101.99,"IPS, Dual-Core 1.2GHz, 8GB, Android 4.3",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a memo pad hd 7 near the hostel area.,images/product_130_0.jpg,electronics,"Memo Pad HD 7 IPS, Dual-Core 1.2GHz, 8GB, Android 4.3 Someone might have seen a memo pad hd 7 near the hostel area. electronics"
Packard 255 G2,$416.99,"15.6"", AMD E2-3800 1.3GHz, 4GB, 500GB, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my packard 255 g2 while commuting this morning.,images/product_0_0.jpg,electronics,"Packard 255 G2 15.6"", AMD E2-3800 1.3GHz, 4GB, 500GB, Windows 8.1 I lost my packard 255 g2 while commuting this morning. electronics"
Lenovo ThinkPa...,$1349.23,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my lenovo thinkpa... in the lecture hall.,images/product_112_0.jpg,electronics,"Lenovo ThinkPa... Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro I think I left my lenovo thinkpa... in the lecture hall. electronics"
Lenovo Legion...,$1112.91,"Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my lenovo legion... somewhere in the library.,images/product_70_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home I misplaced my lenovo legion... somewhere in the library. electronics"
Acer Swift 1 S...,$488.64,"Acer Swift 1 SF113-31 Silver, 13.3"" FHD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my acer swift 1 s... near the parking area.,images/product_59_0.jpg,electronics,"Acer Swift 1 S... Acer Swift 1 SF113-31 Silver, 13.3"" FHD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home I dropped my acer swift 1 s... near the parking area. electronics"
ThinkPad X230,$1244.99,"12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my thinkpad x230 while commuting this morning.,images/product_10_0.jpg,electronics,"ThinkPad X230 12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit I lost my thinkpad x230 while commuting this morning. electronics"
Asus MeMO Pad,$102.99,"7"" screen, Android, 8GB",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my asus memo pad near the parking area.,images/product_119_0.jpg,electronics,"Asus MeMO Pad 7"" screen, Android, 8GB I dropped my asus memo pad near the parking area. electronics"
Nokia X,$109.99,"Andoid, Jolla dualboot",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my nokia x while commuting this morning.,images/product_141_0.jpg,electronics,"Nokia X Andoid, Jolla dualboot I lost my nokia x while commuting this morning. electronics"
Lenovo Legion...,$1133.91,"Lenovo Legion Y520, 15.6"" FHD, Core i7-7700HQ, 8GB, 128 GB SSD + 1TB HDD, GTX 1050 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my lenovo legion... in the lecture hall.,images/product_76_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y520, 15.6"" FHD, Core i7-7700HQ, 8GB, 128 GB SSD + 1TB HDD, GTX 1050 4GB, Windows 10 Home I think I left my lenovo legion... in the lecture hall. electronics"
Dell Latitude...,$1310.39,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_105_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my dell latitude... somewhere in the library. electronics"
